id_venta,isbn,titulo,autor,categoria,precio_eur,cantidad,edad_cliente,genero_cliente,fecha_venta,formato,canal_venta,tienda,metodo_pago,valoracion_cliente
V000496,978-4-93748-619-9,Perdida,Gillian Flynn,Thriller,18.15,1,29,No binario,2025-11-04,Bolsillo,Física,Librería Gran Vía,PayPal,5
V000497,978-7-19071-878-8,El poder del ahora,Eckhart Tolle,Autoayuda,14.9,1,68,No binario,2025-12-19,Tapa dura,Online,Tienda Online,PayPal,4
V000498,978-3-62565-160-2,El día que se perdió la cordura,Javier Castillo,Thriller,19.84,1,27,No binario,2025-12-24,Kindle,Online,Tienda Online,Bizum,4
V000499,978-3-54118-204-1,Juego de Tronos,George R.R. Martin,Fantasía,21.89,3,73,Prefiere no decir,2023-02-17,Kindle,Online,Tienda Online,Tarjeta,3
V000500,978-8-44438-864-9,Rayuela,Julio Cortázar,Clásico,17.75,1,71,Femenino,2024-02-24,Bolsillo,Online,Tienda Online,Tarjeta,
V000501,978-7-47388-533-8,Los besos,Manuel Vilas,Ficción,17.01,1,38,No binario,2024-08-05,Kindle,Online,Tienda Online,Transferencia,5
V000502,978-1-16630-767-8,Los pilares de la Tierra,Ken Follett,Histórica,21.9,1,26,Masculino,2023-03-19,Kindle,Online,Tienda Online,Transferencia,4
V000503,978-3-54118-204-1,Juego de Tronos,George R.R. Martin,Fantasía,19.9,2,71,Masculino,2023-10-28,Bolsillo,Online,Tienda Online,Bizum,3
V000504,978-3-84364-180-1,21 lecciones para el siglo XXI,Yuval Noah Harari,Ensayo,19.9,2,41,Femenino,2024-11-05,Bolsillo,Online,Tienda Online,Transferencia,5
V000505,978-6-94259-569-2,El juego del ángel,Carlos Ruiz Zafón,Ficción,14.8,1,23,Masculino,2023-03-02,Bolsillo,Online,Tienda Online,Efectivo,4
V000506,978-0-40007-169-0,El Principito ilustrado,Antoine de Saint-Exupéry,Infantil,15.9,1,7,No binario,2025-02-16,Bolsillo,Online,Tienda Online,Bizum,
V000507,978-6-22676-467-5,Choque de Reyes,George R.R. Martin,Fantasía,16.91,1,44,Masculino,2024-08-23,Tapa dura,Online,Tienda Online,Efectivo,4
V000508,978-3-28131-621-7,El Aleph,Jorge Luis Borges,Clásico,13.9,1,50,No binario,2023-09-10,Tapa dura,Online,Tienda Online,Transferencia,5
V000509,978-5-85674-296-1,Harry Potter y la cámara secreta,J.K. Rowling,Fantasía Juvenil,15.9,1,22,Prefiere no decir,2023-02-02,Tapa dura,Online,Tienda Online,Transferencia,5
V000510,978-3-50857-508-5,Piense y hágase rico,Napoleon Hill,Finanzas,13.9,2,41,No binario,2024-05-01,Tapa dura,Online,Tienda Online,PayPal,1
V000511,978-1-40512-987-1,Los juegos del hambre,Suzanne Collins,Fantasía Juvenil,12.66,3,14,Prefiere no decir,2023-08-25,Bolsillo,Física,Librería Sevilla Triana,Transferencia,
V000512,978-5-74042-119-1,Sapiens,Yuval Noah Harari,Ensayo,21.9,2,75,Masculino,2024-07-16,Tapa dura,Física,Librería Valencia Centro,Transferencia,4
V000513,978-3-17665-693-8,La familia de Pascual Duarte,Camilo José Cela,Clásico,13.55,2,65,Prefiere no decir,2024-08-30,Kindle,Online,Tienda Online,Transferencia,5
V000514,978-5-19287-626-3,Coraline,Neil Gaiman,Fantasía Juvenil,11.12,1,16,No binario,2024-08-03,Bolsillo,Física,Librería Valencia Centro,Bizum,5
V000515,978-0-40007-169-0,El Principito ilustrado,Antoine de Saint-Exupéry,Infantil,15.9,1,12,Femenino,2024-04-23,Tapa dura,Online,Tienda Online,Tarjeta,2
V000516,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,10.32,1,44,Prefiere no decir,2025-03-24,Tapa dura,Online,Tienda Online,PayPal,5
V000517,978-3-76237-716-0,Fahrenheit 451,Ray Bradbury,Ciencia Ficción,11.12,1,21,Masculino,2023-04-25,Tapa dura,Online,Tienda Online,Transferencia,3
V000518,978-6-34957-196-1,El resplandor,Stephen King,Terror,16.06,1,22,Masculino,2023-10-23,Kindle,Online,Tienda Online,Bizum,5
V000519,978-1-48469-545-2,Origen,Dan Brown,Thriller,19.9,1,59,Masculino,2024-10-03,Tapa dura,Online,Tienda Online,Efectivo,3
V000520,978-3-99733-432-0,Don Quijote de la Mancha,Miguel de Cervantes,Clásico,17.91,1,29,Prefiere no decir,2024-07-20,Kindle,Online,Tienda Online,Transferencia,
V000521,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,12.9,1,42,Femenino,2023-03-24,Kindle,Online,Tienda Online,Transferencia,5
V000522,978-9-44671-926-0,El Hobbit,J.R.R. Tolkien,Fantasía,17.75,1,68,Masculino,2025-02-28,Kindle,Online,Tienda Online,Tarjeta,4
V000523,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,27.39,4,62,Prefiere no decir,2024-09-04,Kindle,Online,Tienda Online,Efectivo,5
V000524,978-9-38864-107-1,James y el melocotón gigante,Roald Dahl,Infantil,10.9,1,7,Prefiere no decir,2024-02-10,Bolsillo,Física,Librería Gran Vía,Transferencia,5
V000525,978-3-14207-924-5,La casa de los espíritus,Isabel Allende,Ficción,15.21,1,72,Masculino,2023-12-29,Kindle,Online,Tienda Online,Bizum,4
V000526,978-6-10282-499-4,Patria,Fernando Aramburu,Ficción,20.89,3,38,Masculino,2023-12-27,Tapa dura,Online,Tienda Online,PayPal,1
V000527,978-9-71953-348-7,It,Stephen King,Terror,20.61,1,25,Masculino,2023-01-09,Tapa dura,Online,Tienda Online,PayPal,
V000528,978-3-50857-508-5,Piense y hágase rico,Napoleon Hill,Finanzas,14.6,2,71,No binario,2025-10-18,Bolsillo,Física,Librería Valencia Centro,Bizum,3
V000529,978-0-96673-333-4,Harry Potter y el prisionero de Azkaban,J.K. Rowling,Fantasía Juvenil,16.9,1,14,No binario,2023-05-05,Kindle,Online,Tienda Online,Bizum,2
V000530,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,24.9,1,30,Femenino,2024-01-03,Tapa dura,Online,Tienda Online,Efectivo,2
V000531,978-1-48469-545-2,Origen,Dan Brown,Thriller,16.91,1,68,No binario,2025-04-07,Kindle,Online,Tienda Online,Tarjeta,5
V000532,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,12.9,1,67,No binario,2023-06-24,Kindle,Online,Tienda Online,Bizum,5
V000533,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,27.39,1,70,Femenino,2024-11-14,Bolsillo,Online,Tienda Online,Efectivo,4
V000534,978-2-46509-573-3,La peste,Albert Camus,Clásico,14.9,1,60,Prefiere no decir,2025-07-02,Bolsillo,Física,Librería Sevilla Triana,Transferencia,5
V000535,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,12.9,2,41,Prefiere no decir,2025-12-30,Tapa dura,Online,Tienda Online,Bizum,4
V000536,978-8-44973-887-5,Ángeles y demonios,Dan Brown,Thriller,16.9,4,16,No binario,2023-08-08,Kindle,Online,Tienda Online,Bizum,5
V000537,978-4-97684-597-3,American Gods,Neil Gaiman,Fantasía,19.9,2,48,Masculino,2025-03-07,Bolsillo,Física,Librería Central Madrid,Transferencia,5
V000538,978-9-93227-275-8,Los hermanos Karamázov,Fiódor Dostoyevski,Clásico,18.9,2,59,Prefiere no decir,2023-06-11,Kindle,Online,Tienda Online,Efectivo,5
V000539,978-0-22224-871-3,Un mundo sin fin,Ken Follett,Histórica,18.32,1,45,Masculino,2023-06-26,Tapa dura,Online,Tienda Online,Bizum,5
V000540,978-1-42591-296-3,Frankenstein,Mary Shelley,Terror,13.09,2,43,Femenino,2023-08-01,Tapa dura,Online,Tienda Online,Transferencia,3
V000541,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,12.9,1,73,Prefiere no decir,2024-01-12,Tapa dura,Online,Tienda Online,PayPal,2
V000542,978-1-13278-859-4,Cien años de soledad,Gabriel García Márquez,Ficción,18.9,1,65,Prefiere no decir,2024-03-24,Tapa dura,Física,Librería Sevilla Triana,Bizum,4
V000543,978-0-87110-667-3,Charlie y la fábrica de chocolate,Roald Dahl,Infantil,11.9,1,10,Femenino,2025-07-18,Bolsillo,Física,Librería Central Madrid,Tarjeta,5
V000544,978-7-77839-562-1,El principito,Antoine de Saint-Exupéry,Infantil,10.89,2,5,Femenino,2025-05-12,Tapa dura,Online,Tienda Online,PayPal,5
V000545,978-9-44671-926-0,El Hobbit,J.R.R. Tolkien,Fantasía,16.9,1,22,Prefiere no decir,2024-01-01,Tapa dura,Online,Tienda Online,Transferencia,5
V000546,978-1-48469-545-2,Origen,Dan Brown,Thriller,20.89,2,19,Masculino,2023-10-09,Kindle,Online,Tienda Online,Transferencia,
V000547,978-9-78522-423-4,Maus,Art Spiegelman,Cómic,13.52,2,57,Masculino,2025-12-01,Tapa dura,Física,Librería Central Madrid,PayPal,5
V000548,978-2-92240-263-6,La casa de Bernarda Alba,Federico García Lorca,Teatro,10.4,1,46,Masculino,2025-12-15,Bolsillo,Física,Librería Valencia Centro,Tarjeta,2
V000549,978-1-42591-296-3,Frankenstein,Mary Shelley,Terror,12.5,1,57,Masculino,2024-05-09,Bolsillo,Online,Tienda Online,Tarjeta,2
V000550,978-3-62565-160-2,El día que se perdió la cordura,Javier Castillo,Thriller,17.01,1,64,Prefiere no decir,2025-10-26,Kindle,Online,Tienda Online,Transferencia,1
V000551,978-9-72493-614-8,El chef en casa,Jamie Oliver,Cocina,16.91,1,60,Masculino,2025-01-16,Kindle,Online,Tienda Online,Efectivo,4
V000552,978-1-82357-400-9,Harry Potter y la piedra filosofal,J.K. Rowling,Fantasía Juvenil,13.52,2,17,Masculino,2024-06-03,Bolsillo,Online,Tienda Online,Tarjeta,
V000553,978-1-13278-859-4,Cien años de soledad,Gabriel García Márquez,Ficción,18.9,1,20,Prefiere no decir,2025-08-02,Bolsillo,Online,Tienda Online,Tarjeta,5
V000554,978-5-50306-345-0,Homo Deus,Yuval Noah Harari,Ensayo,23.0,1,24,Prefiere no decir,2023-08-01,Kindle,Online,Tienda Online,PayPal,
V000555,978-3-62923-222-9,El gen egoísta,Richard Dawkins,Ciencia,17.9,1,68,Masculino,2023-02-18,Tapa dura,Online,Tienda Online,Efectivo,5
V000556,978-0-87110-667-3,Charlie y la fábrica de chocolate,Roald Dahl,Infantil,11.9,1,9,Femenino,2025-06-17,Kindle,Online,Tienda Online,Efectivo,4
V000557,978-6-22676-467-5,Choque de Reyes,George R.R. Martin,Fantasía,15.92,3,21,No binario,2024-06-14,Bolsillo,Online,Tienda Online,Transferencia,4
V000558,978-7-77839-562-1,El principito,Antoine de Saint-Exupéry,Infantil,8.91,1,7,Masculino,2024-03-17,Bolsillo,Online,Tienda Online,Tarjeta,4
V000559,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,12.9,1,49,Masculino,2024-04-26,Tapa dura,Online,Tienda Online,PayPal,4
V000560,978-3-39256-242-1,El amor en los tiempos del cólera,Gabriel García Márquez,Ficción,14.88,1,32,Masculino,2023-10-23,Tapa dura,Online,Tienda Online,Bizum,4
V000561,978-9-38864-107-1,James y el melocotón gigante,Roald Dahl,Infantil,10.9,4,7,Femenino,2023-06-11,Bolsillo,Online,Tienda Online,Efectivo,5
V000562,978-9-78522-423-4,Maus,Art Spiegelman,Cómic,14.36,3,47,No binario,2023-05-30,Kindle,Online,Tienda Online,Efectivo,5
V000563,978-0-22224-871-3,Un mundo sin fin,Ken Follett,Histórica,22.9,2,54,No binario,2025-02-27,Tapa dura,Online,Tienda Online,Tarjeta,5
V000564,978-8-31643-371-8,Hábitos atómicos,James Clear,Autoayuda,16.06,3,32,Masculino,2024-11-13,Tapa dura,Física,Librería Barcelona Gòtic,PayPal,5
V000565,978-9-65461-316-8,"Padre rico, padre pobre",Robert Kiyosaki,Finanzas,17.75,1,60,Femenino,2025-08-08,Bolsillo,Online,Tienda Online,Tarjeta,3
V000566,978-2-46509-573-3,La peste,Albert Camus,Clásico,13.41,3,18,Masculino,2025-07-09,Tapa dura,Online,Tienda Online,Tarjeta,5
V000567,978-7-17100-789-1,Carrie,Stephen King,Terror,13.41,1,42,Prefiere no decir,2023-01-27,Kindle,Online,Tienda Online,PayPal,5
V000568,978-2-92240-263-6,La casa de Bernarda Alba,Federico García Lorca,Teatro,8.42,1,54,No binario,2023-12-21,Bolsillo,Física,Librería Barcelona Gòtic,Transferencia,5
V000569,978-7-77839-562-1,El principito,Antoine de Saint-Exupéry,Infantil,8.91,1,5,Masculino,2024-10-12,Bolsillo,Física,Librería Sevilla Triana,Bizum,4
V000570,978-0-40007-169-0,El Principito ilustrado,Antoine de Saint-Exupéry,Infantil,17.49,2,10,Prefiere no decir,2024-05-20,Bolsillo,Física,Librería Sevilla Triana,Bizum,4
V000571,978-6-45093-167-3,Paula,Isabel Allende,Biografía,12.72,1,74,Prefiere no decir,2023-08-11,Bolsillo,Física,Librería Valencia Centro,Tarjeta,
V000572,978-7-80284-227-6,El Señor de los Anillos,J.R.R. Tolkien,Fantasía,23.92,1,47,Femenino,2024-01-17,Tapa dura,Física,Librería Sevilla Triana,Tarjeta,
V000573,978-0-87110-667-3,Charlie y la fábrica de chocolate,Roald Dahl,Infantil,10.71,2,9,No binario,2024-01-04,Bolsillo,Online,Tienda Online,PayPal,5
V000574,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,24.9,2,26,Masculino,2023-09-04,Kindle,Online,Tienda Online,PayPal,4
V000575,978-9-51245-317-7,La sombra del viento,Carlos Ruiz Zafón,Ficción,18.5,3,39,Masculino,2023-03-15,Kindle,Online,Tienda Online,Bizum,1
V000576,978-7-17100-789-1,Carrie,Stephen King,Terror,14.9,1,55,Prefiere no decir,2023-12-13,Bolsillo,Online,Tienda Online,Transferencia,5
V000577,978-9-71348-641-4,Veinte poemas de amor,Pablo Neruda,Poesía,9.9,2,62,Prefiere no decir,2024-05-20,Tapa dura,Online,Tienda Online,Efectivo,5
V000578,978-6-38893-559-9,Dune,Frank Herbert,Ciencia Ficción,19.46,1,72,Femenino,2023-08-15,Tapa dura,Online,Tienda Online,PayPal,5
V000579,978-3-31417-573-6,Ana Karenina,León Tolstói,Clásico,18.59,1,16,Masculino,2024-02-15,Kindle,Online,Tienda Online,Tarjeta,5
V000580,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,12.9,2,59,Masculino,2024-12-16,Kindle,Online,Tienda Online,Transferencia,2
V000581,978-6-10282-499-4,Patria,Fernando Aramburu,Ficción,17.91,1,25,Prefiere no decir,2024-10-10,Bolsillo,Física,Librería Gran Vía,Bizum,
V000582,978-7-47388-533-8,Los besos,Manuel Vilas,Ficción,19.84,2,66,Prefiere no decir,2025-06-24,Tapa dura,Física,Librería Gran Vía,Bizum,5
V000583,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,24.9,1,58,Prefiere no decir,2025-01-27,Kindle,Online,Tienda Online,Efectivo,5
V000584,978-6-46434-564-5,En llamas,Suzanne Collins,Fantasía Juvenil,11.92,1,13,Prefiere no decir,2024-03-13,Tapa dura,Online,Tienda Online,Bizum,3
V000585,978-2-46509-573-3,La peste,Albert Camus,Clásico,14.9,1,69,No binario,2023-10-11,Tapa dura,Física,Librería Barcelona Gòtic,Efectivo,5
V000586,978-8-79514-100-9,La chica en la telaraña,David Lagercrantz,Thriller,18.79,1,20,Femenino,2024-06-06,Kindle,Online,Tienda Online,PayPal,5
V000587,978-4-10851-877-2,El nombre del viento,Patrick Rothfuss,Fantasía,21.9,1,45,No binario,2023-11-24,Bolsillo,Online,Tienda Online,PayPal,5
V000588,978-2-92240-263-6,La casa de Bernarda Alba,Federico García Lorca,Teatro,8.91,1,45,No binario,2023-03-06,Kindle,Online,Tienda Online,Efectivo,4
V000589,978-1-40512-987-1,Los juegos del hambre,Suzanne Collins,Fantasía Juvenil,14.9,3,13,Masculino,2023-04-06,Kindle,Online,Tienda Online,Efectivo,4
V000590,978-3-97782-833-5,V de Vendetta,Alan Moore,Cómic,20.79,1,59,Femenino,2024-12-23,Kindle,Online,Tienda Online,Transferencia,3
V000591,978-2-17455-620-1,Cosmos,Carl Sagan,Ciencia,18.9,1,36,Prefiere no decir,2025-08-18,Tapa dura,Online,Tienda Online,Tarjeta,2
V000592,978-6-54597-384-2,El temor de un hombre sabio,Patrick Rothfuss,Fantasía,24.9,1,21,Prefiere no decir,2023-11-30,Kindle,Online,Tienda Online,Efectivo,5
V000593,978-9-65461-316-8,"Padre rico, padre pobre",Robert Kiyosaki,Finanzas,13.52,1,36,Prefiere no decir,2024-07-10,Tapa dura,Física,Librería Gran Vía,Transferencia,3
V000594,978-3-17665-693-8,La familia de Pascual Duarte,Camilo José Cela,Clásico,12.9,1,19,Prefiere no decir,2025-01-09,Tapa dura,Física,Librería Central Madrid,PayPal,4
V000595,978-4-28301-352-8,El prisionero del cielo,Carlos Ruiz Zafón,Ficción,18.79,1,44,Prefiere no decir,2024-08-31,Kindle,Online,Tienda Online,PayPal,2
V000596,978-2-18981-709-1,Una breve historia del tiempo,Stephen Hawking,Ciencia,16.9,1,56,Femenino,2024-05-18,Tapa dura,Online,Tienda Online,Efectivo,4
V000597,978-3-97782-833-5,V de Vendetta,Alan Moore,Cómic,20.79,1,64,Prefiere no decir,2023-08-19,Tapa dura,Física,Librería Barcelona Gòtic,Efectivo,5
V000598,978-8-33416-619-1,La chica del tren,Paula Hawkins,Thriller,12.72,4,21,Prefiere no decir,2025-11-02,Bolsillo,Física,Librería Central Madrid,Transferencia,2
V000599,978-6-46434-564-5,En llamas,Suzanne Collins,Fantasía Juvenil,16.39,1,10,Femenino,2023-04-28,Kindle,Online,Tienda Online,Bizum,
V000600,978-3-85880-708-0,Persépolis,Marjane Satrapi,Cómic,16.7,1,58,Prefiere no decir,2025-12-12,Bolsillo,Física,Librería Central Madrid,PayPal,5
V000601,978-3-31417-573-6,Ana Karenina,León Tolstói,Clásico,16.9,1,52,No binario,2023-09-11,Bolsillo,Online,Tienda Online,Transferencia,5
V000602,978-3-76237-716-0,Fahrenheit 451,Ray Bradbury,Ciencia Ficción,11.81,1,36,Femenino,2025-11-13,Tapa dura,Física,Librería Gran Vía,Bizum,2
V000603,978-6-86484-508-5,Ficciones,Jorge Luis Borges,Clásico,12.66,1,53,Femenino,2023-05-15,Kindle,Online,Tienda Online,Efectivo,4
V000604,978-7-19071-878-8,El poder del ahora,Eckhart Tolle,Autoayuda,14.9,2,43,No binario,2023-10-22,Tapa dura,Online,Tienda Online,Transferencia,
V000605,978-0-40007-169-0,El Principito ilustrado,Antoine de Saint-Exupéry,Infantil,14.31,1,11,Femenino,2024-05-21,Tapa dura,Física,Librería Valencia Centro,PayPal,5
V000606,978-7-10425-839-4,El paciente silencioso,Alex Michaelides,Thriller,19.69,3,29,Prefiere no decir,2023-07-14,Tapa dura,Online,Tienda Online,Tarjeta,4
V000607,978-2-58520-463-3,Sinsajo,Suzanne Collins,Fantasía Juvenil,14.9,1,21,Prefiere no decir,2023-04-09,Kindle,Online,Tienda Online,Tarjeta,2
V000608,978-3-54118-204-1,Juego de Tronos,George R.R. Martin,Fantasía,19.9,1,26,No binario,2024-04-12,Bolsillo,Física,Librería Barcelona Gòtic,Transferencia,4
V000609,978-0-62772-845-5,Drácula,Bram Stoker,Terror,10.96,1,42,No binario,2023-03-10,Kindle,Online,Tienda Online,PayPal,4
V000610,978-2-46509-573-3,La peste,Albert Camus,Clásico,12.66,2,47,Femenino,2024-05-02,Bolsillo,Física,Librería Barcelona Gòtic,PayPal,5
V000611,978-8-44438-864-9,Rayuela,Julio Cortázar,Clásico,15.21,2,41,No binario,2025-08-30,Bolsillo,Física,Librería Central Madrid,Efectivo,5
V000612,978-7-47388-533-8,Los besos,Manuel Vilas,Ficción,15.12,2,71,Masculino,2023-02-12,Tapa dura,Online,Tienda Online,Bizum,5
V000613,978-9-72493-614-8,El chef en casa,Jamie Oliver,Cocina,19.9,1,40,Femenino,2023-08-01,Tapa dura,Online,Tienda Online,Tarjeta,
V000614,978-1-68082-927-8,Náuseas,Jean-Paul Sartre,Clásico,13.9,2,48,Masculino,2023-11-12,Tapa dura,Física,Librería Sevilla Triana,PayPal,5
V000615,978-6-45093-167-3,Paula,Isabel Allende,Biografía,15.9,1,20,Femenino,2023-11-10,Bolsillo,Online,Tienda Online,Tarjeta,3
V000616,978-3-50857-508-5,Piense y hágase rico,Napoleon Hill,Finanzas,14.6,1,63,No binario,2025-01-15,Kindle,Online,Tienda Online,PayPal,
V000617,978-6-10282-499-4,Patria,Fernando Aramburu,Ficción,19.9,2,68,Prefiere no decir,2024-03-31,Bolsillo,Online,Tienda Online,Transferencia,2
V000618,978-8-44973-887-5,Ángeles y demonios,Dan Brown,Thriller,17.75,1,59,Masculino,2025-08-28,Bolsillo,Online,Tienda Online,Tarjeta,2
V000619,978-1-40512-987-1,Los juegos del hambre,Suzanne Collins,Fantasía Juvenil,13.41,1,21,Femenino,2025-07-29,Bolsillo,Física,Librería Central Madrid,Tarjeta,2
V000620,978-1-16175-981-1,Pedro Páramo,Juan Rulfo,Clásico,14.19,1,70,No binario,2024-02-12,Kindle,Online,Tienda Online,Tarjeta,5
V000621,978-4-99593-763-1,Crimen y castigo,Fiódor Dostoyevski,Clásico,12.9,1,75,Femenino,2025-05-08,Tapa dura,Online,Tienda Online,PayPal,2
V000622,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,19.92,1,70,No binario,2024-07-03,Tapa dura,Física,Librería Valencia Centro,Bizum,3
V000623,978-4-93886-804-8,Guerra y paz,León Tolstói,Clásico,24.9,2,16,Masculino,2023-01-24,Tapa dura,Física,Librería Sevilla Triana,Transferencia,5
V000624,978-3-28131-621-7,El Aleph,Jorge Luis Borges,Clásico,13.9,1,30,Femenino,2023-04-19,Kindle,Online,Tienda Online,Efectivo,3
V000625,978-3-84364-180-1,21 lecciones para el siglo XXI,Yuval Noah Harari,Ensayo,17.91,1,50,Prefiere no decir,2023-11-12,Kindle,Online,Tienda Online,Efectivo,5
V000626,978-2-58520-463-3,Sinsajo,Suzanne Collins,Fantasía Juvenil,16.39,1,20,Prefiere no decir,2023-11-18,Bolsillo,Física,Librería Central Madrid,PayPal,3
V000627,978-8-27342-840-9,Stardust,Neil Gaiman,Fantasía,15.9,1,66,Masculino,2025-03-15,Tapa dura,Online,Tienda Online,PayPal,5
V000628,978-9-51245-317-7,La sombra del viento,Carlos Ruiz Zafón,Ficción,16.65,1,69,Prefiere no decir,2023-06-23,Kindle,Online,Tienda Online,Bizum,4
V000629,978-9-71348-641-4,Veinte poemas de amor,Pablo Neruda,Poesía,10.4,2,37,No binario,2025-07-16,Kindle,Online,Tienda Online,Transferencia,5
V000630,978-7-30289-294-4,Nada,Carmen Laforet,Clásico,11.81,1,24,Prefiere no decir,2025-10-23,Bolsillo,Online,Tienda Online,Transferencia,4
V000631,978-8-36062-833-8,Crónicas marcianas,Ray Bradbury,Ciencia Ficción,16.72,1,62,No binario,2025-07-23,Tapa dura,Online,Tienda Online,Bizum,
V000632,978-9-78522-423-4,Maus,Art Spiegelman,Cómic,16.9,1,56,Femenino,2023-03-22,Bolsillo,Online,Tienda Online,Transferencia,3
V000633,978-6-34957-196-1,El resplandor,Stephen King,Terror,16.06,1,42,Masculino,2024-02-04,Bolsillo,Online,Tienda Online,Transferencia,5
V000634,978-9-78522-423-4,Maus,Art Spiegelman,Cómic,15.21,1,65,Masculino,2024-10-13,Tapa dura,Online,Tienda Online,Efectivo,
V000635,978-9-93227-275-8,Los hermanos Karamázov,Fiódor Dostoyevski,Clásico,20.79,1,20,Femenino,2024-08-26,Tapa dura,Online,Tienda Online,Tarjeta,3
V000636,978-3-50857-508-5,Piense y hágase rico,Napoleon Hill,Finanzas,12.51,1,56,No binario,2024-10-04,Bolsillo,Online,Tienda Online,Efectivo,
V000637,978-3-39256-242-1,El amor en los tiempos del cólera,Gabriel García Márquez,Ficción,17.5,1,42,Prefiere no decir,2025-03-15,Bolsillo,Física,Librería Central Madrid,Transferencia,5
V000638,978-1-40512-987-1,Los juegos del hambre,Suzanne Collins,Fantasía Juvenil,11.92,1,13,Prefiere no decir,2025-05-12,Kindle,Online,Tienda Online,Bizum,4
V000639,978-3-30032-482-2,Los hombres que no amaban a las mujeres,Stieg Larsson,Thriller,14.32,1,16,Masculino,2023-11-26,Bolsillo,Física,Librería Central Madrid,Bizum,4
V000640,978-2-17455-620-1,Cosmos,Carl Sagan,Ciencia,16.06,1,72,Femenino,2025-02-02,Kindle,Online,Tienda Online,Bizum,4
